@RELATION Model_Fear_gradientboosting_Actors_18
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {fear,other}

@DATA
0.093860,0.009837,2.955632,0.278794,0.230834,1.377281,0.044185,0.385533,-36.867249,1.637403,-0.013549,0.124301,-0.101466,0.078970,0.042238,-0.047207,-0.093671,-0.129722,-0.118218,-0.000397,-0.160445,0.009485,0.002440,0.019734,0.010429,0.008552,0.009263,0.041311,0.002817,0.005184,0.019692,0.023917,0.005376,0.019319,0.001792,0.000000,0.019893,-0.002198,-0.000081,-0.021124,0.000006,-0.007675,0.106975,0.026685,-0.002303,0.018238,0.004929,0.024024,0.022575,-0.004364,0.005767,0.020073,0.002213,0.013683,0.005769,0.000058,-0.000104,-0.000047,0.000261,-0.000269,0.000373,0.000611,-0.000009,-0.000046,-0.000353,-0.000374,0.000142,0.000005,0.050334,0.011643,0.291035,0.084159,0.043802,0.545672,0.081020,0.153239,6.001661,0.465785,0.502841,0.357530,0.274105,0.249373,0.204166,0.244809,0.204407,0.199951,0.161812,0.200868,0.156465,0.008127,0.003283,0.016793,0.011822,0.008309,0.010916,0.029219,0.004311,0.004434,0.018869,0.019655,0.009024,0.009634,0.044971,0.013953,0.442394,0.077896,0.046554,0.557008,0.109011,0.154732,5.998742,0.537788,0.419881,0.310600,0.306194,0.271088,0.267491,0.240506,0.240111,0.238976,0.184339,0.253504,0.213885,0.010113,0.004763,0.022787,0.015065,0.011349,0.013035,0.038002,0.004994,0.005275,0.023844,0.025228,0.012153,0.011223,fear
0.067559,0.009612,2.575443,0.305337,0.255981,1.236231,0.006246,0.365240,-36.622935,1.452238,0.060581,0.021662,-0.144868,0.085181,0.189726,-0.019897,-0.019457,0.047909,0.051522,0.040339,-0.055673,0.007052,0.005211,0.030108,0.007084,0.008490,0.007015,0.088484,0.004311,0.006371,0.008932,0.016061,0.007261,0.031127,-0.000429,-0.000000,-0.015516,0.001301,-0.000207,0.014314,0.000004,0.003643,-0.054535,-0.005950,0.020820,0.008668,0.025257,0.014027,-0.002609,-0.002729,-0.001945,0.016826,0.004190,0.002408,-0.002299,0.000002,-0.000074,-0.000195,-0.000216,0.000584,-0.000094,-0.000604,-0.000023,0.000001,-0.000040,-0.000038,-0.000102,-0.000173,0.059016,0.011775,0.399886,0.077935,0.037965,0.676359,0.004470,0.190797,3.646637,0.508715,0.623334,0.490218,0.366852,0.250967,0.277467,0.235749,0.244741,0.189256,0.211899,0.191803,0.190223,0.009082,0.008491,0.019522,0.010287,0.010021,0.009838,0.059357,0.009881,0.007597,0.009827,0.018358,0.012495,0.016263,0.068541,0.012515,0.560886,0.053917,0.030133,0.772824,0.005061,0.218815,1.945379,0.622220,0.519949,0.410847,0.454390,0.308509,0.282979,0.285436,0.281840,0.240653,0.288519,0.271006,0.246449,0.011150,0.011783,0.028532,0.011487,0.011919,0.012431,0.071507,0.012629,0.009107,0.011511,0.021371,0.011713,0.020385,fear
0.095397,0.007213,2.893638,0.258093,0.199184,1.394136,0.021143,0.346843,-41.374258,0.903416,-0.426371,-0.321998,-0.260852,-0.185184,-0.109396,-0.091947,0.081448,0.017673,0.035231,0.008617,-0.050793,0.005744,0.005059,0.012976,0.008939,0.009196,0.005839,0.029553,0.003007,0.006787,0.007051,0.007303,0.008093,0.015311,0.000984,-0.000000,-0.002430,0.005781,0.003668,0.041249,0.000000,0.010750,0.672901,0.008792,0.003428,0.000658,-0.001542,0.001476,-0.002174,-0.003597,0.000139,0.001143,0.002095,0.000185,-0.003672,0.000016,0.000021,0.000021,0.000084,0.000020,0.000032,-0.001949,0.000038,0.000028,0.000035,0.000075,0.000007,-0.000545,0.071881,0.008740,0.409718,0.104944,0.043302,0.706586,0.062370,0.167227,9.330856,0.828696,0.637799,0.611325,0.355748,0.324818,0.408906,0.404787,0.318984,0.321034,0.288396,0.261091,0.221069,0.008964,0.008958,0.021420,0.013744,0.014939,0.009652,0.031317,0.004281,0.008975,0.008468,0.008479,0.013089,0.012674,0.057229,0.010140,0.490283,0.088671,0.035966,0.714941,0.087195,0.173520,4.462662,0.921615,0.574374,0.518997,0.426861,0.340354,0.320016,0.333472,0.330414,0.410099,0.352828,0.346999,0.338683,0.013584,0.012031,0.030488,0.020719,0.020628,0.013403,0.023509,0.005591,0.011166,0.010876,0.011982,0.015544,0.013298,fear
0.071827,0.004888,2.759011,0.267078,0.254310,0.630112,0.006118,0.131604,-37.315530,1.497864,0.198993,0.212011,0.063704,0.113080,0.119062,0.063649,-0.001448,-0.064624,-0.080165,-0.019335,-0.143994,0.007180,0.001724,0.064952,0.011437,0.006151,0.003918,0.159420,0.001587,0.003759,0.009171,0.014600,0.003786,0.053253,0.001224,-0.000000,0.017026,0.001920,-0.000013,0.012645,0.000060,0.007448,-0.028969,-0.005506,-0.007206,-0.007618,-0.006852,0.004178,0.006637,-0.005429,0.000953,0.005618,0.002757,-0.006561,-0.010537,0.000012,-0.000010,-0.001078,-0.000025,-0.000175,-0.000006,0.002779,0.000001,-0.000010,0.000056,-0.000358,0.000004,0.000770,0.052383,0.005591,0.311109,0.072046,0.028706,0.475493,0.003826,0.154895,3.383528,0.532598,0.622469,0.461189,0.408107,0.218764,0.227073,0.214107,0.199405,0.238450,0.196332,0.182900,0.182337,0.010256,0.002410,0.061686,0.014013,0.006382,0.004730,0.062312,0.002262,0.007103,0.008278,0.015486,0.006267,0.015204,0.052843,0.006151,0.465749,0.057164,0.022691,0.473571,0.004300,0.152112,2.098396,0.650405,0.544399,0.409579,0.490233,0.272421,0.272970,0.253557,0.241012,0.296167,0.232378,0.229637,0.211447,0.013431,0.003375,0.073727,0.015256,0.008813,0.005505,0.074465,0.003189,0.008881,0.009242,0.015821,0.007525,0.016854,fear
0.089280,0.007763,2.841450,0.229933,0.201397,1.049831,0.019287,0.281659,-39.781839,1.484640,0.019597,-0.112686,-0.191469,0.067589,0.028476,-0.103257,-0.018844,-0.156694,0.028910,-0.148287,-0.016438,0.013326,0.005504,0.023664,0.008544,0.009939,0.005387,0.043857,0.002780,0.006368,0.017183,0.019963,0.006327,0.021220,0.001673,-0.000000,-0.003227,0.005100,0.003984,0.026206,0.000007,0.008693,0.683013,0.023648,0.003448,0.003110,-0.000672,-0.003890,-0.001650,0.003731,-0.002119,-0.000518,0.001528,-0.000748,-0.003503,0.000133,0.000095,0.000340,0.000106,0.000074,0.000059,-0.001089,0.000008,0.000024,0.000203,0.000296,0.000019,-0.000320,0.066400,0.008675,0.483016,0.096100,0.048076,0.696045,0.058527,0.181181,8.713977,0.778970,0.679725,0.508513,0.423625,0.379482,0.288798,0.265048,0.238186,0.239384,0.342629,0.275234,0.219075,0.014201,0.007814,0.023785,0.012025,0.009925,0.006436,0.037120,0.003501,0.009532,0.021502,0.021900,0.009054,0.012152,0.058708,0.010073,0.596675,0.083837,0.045268,0.614168,0.083455,0.153687,5.004257,0.839422,0.610703,0.464265,0.413773,0.384107,0.297369,0.334139,0.264124,0.287973,0.356044,0.300796,0.299937,0.017748,0.009118,0.025595,0.015796,0.013887,0.009125,0.036176,0.003971,0.011943,0.022763,0.023402,0.012625,0.010772,fear
0.084035,0.004609,2.844876,0.251110,0.242072,0.750809,0.006541,0.136271,-35.064729,1.651849,0.488779,0.321843,-0.215545,0.152601,0.178726,0.038012,0.101338,-0.033416,0.054246,-0.022035,0.071736,0.007739,0.004019,0.053414,0.008328,0.009484,0.005183,0.126542,0.002707,0.003429,0.003219,0.011995,0.003409,0.043122,-0.000219,-0.000000,-0.017742,0.001883,0.001317,-0.013142,0.000152,-0.006104,-0.090412,0.021011,-0.000325,0.000482,0.015101,-0.002791,-0.006650,-0.008089,-0.002561,-0.000144,0.003364,0.011619,-0.005499,-0.000055,-0.000029,-0.001919,-0.000018,-0.000050,-0.000005,0.006932,-0.000019,-0.000010,-0.000005,0.000037,-0.000049,0.001702,0.067481,0.006431,0.309652,0.067124,0.030236,0.619073,0.005509,0.157329,2.508049,0.709933,0.709784,0.297219,0.424791,0.204721,0.280889,0.200367,0.242904,0.158315,0.197467,0.182059,0.165793,0.007671,0.008548,0.048785,0.009219,0.007468,0.006222,0.051309,0.006291,0.004703,0.002948,0.015202,0.005845,0.015936,0.052508,0.006283,0.382799,0.044389,0.022245,0.486957,0.006186,0.130225,1.669843,0.630065,0.593798,0.289471,0.417117,0.248272,0.293013,0.243579,0.252926,0.203087,0.228593,0.258709,0.213911,0.008399,0.011780,0.063894,0.012537,0.010350,0.008734,0.064525,0.007841,0.005788,0.003888,0.020725,0.008331,0.019691,fear
0.047382,0.008728,2.962246,0.203834,0.230996,0.332195,0.021862,0.050845,-34.307333,2.004371,0.236329,0.100707,0.010567,-0.016609,0.189313,0.006577,0.099137,0.028778,-0.031722,-0.038066,-0.150195,0.006928,0.004698,0.025033,0.006097,0.006224,0.007241,0.101543,0.001057,0.003801,0.015780,0.012991,0.008737,0.035065,0.000447,-0.000004,-0.010642,0.003606,0.002062,0.002920,0.000051,0.000019,-0.056966,-0.005008,0.007742,-0.002221,0.002055,-0.000092,0.000085,0.001709,0.003372,0.003031,-0.000736,0.004115,0.000199,-0.000007,0.000001,0.000349,0.000002,0.000003,0.000001,0.000282,0.000000,0.000002,0.000011,0.000057,0.000001,0.000072,0.042379,0.013689,0.276750,0.063739,0.030611,0.292026,0.022605,0.055262,3.034651,0.783121,0.762395,0.497335,0.402949,0.341778,0.291188,0.202215,0.224682,0.179436,0.220493,0.191926,0.186441,0.008615,0.007786,0.027422,0.009299,0.009450,0.010923,0.039889,0.001601,0.007020,0.018856,0.015000,0.017336,0.011670,0.043430,0.014114,0.367312,0.041365,0.023653,0.291174,0.031294,0.060687,2.224884,0.782351,0.559180,0.463170,0.373398,0.382010,0.352968,0.222954,0.255089,0.222183,0.246940,0.216201,0.222457,0.011886,0.008943,0.038903,0.011978,0.011054,0.009486,0.038431,0.001819,0.008956,0.022642,0.018590,0.020350,0.013742,fear
0.090697,0.007379,2.957285,0.258183,0.216368,1.422228,0.019661,0.355083,-34.734789,0.879117,-0.239736,-0.091289,-0.168966,0.039548,-0.128486,-0.357182,-0.212789,-0.173964,0.009217,-0.029519,-0.112761,0.012073,0.005690,0.016412,0.008969,0.012115,0.012798,0.017562,0.004716,0.011890,0.010038,0.009090,0.004432,0.014367,0.000818,-0.000000,-0.004958,0.005532,0.003678,0.038985,0.000006,0.010380,0.677175,0.016189,0.005040,0.002755,-0.002822,-0.002756,-0.001079,-0.003209,-0.002260,-0.001928,-0.000109,-0.002862,-0.002659,0.000031,0.000007,0.000309,0.000150,0.000183,0.000042,-0.001927,0.000012,0.000032,0.000083,-0.000036,0.000026,-0.000517,0.056625,0.011121,0.333460,0.083404,0.039695,0.558177,0.058313,0.159209,6.070086,1.003977,0.720798,0.457429,0.373549,0.388063,0.284517,0.305284,0.293156,0.290115,0.328468,0.305164,0.302714,0.021570,0.010179,0.023659,0.011294,0.020278,0.020529,0.022973,0.006148,0.014302,0.012329,0.009637,0.004550,0.009863,0.049078,0.008947,0.408231,0.084484,0.043275,0.674513,0.083112,0.169195,4.279033,0.846136,0.621975,0.426253,0.413562,0.376944,0.336502,0.326941,0.327194,0.266303,0.348732,0.301554,0.331481,0.030017,0.013969,0.030537,0.012380,0.026614,0.024476,0.027543,0.007679,0.017773,0.015188,0.014404,0.005832,0.011934,fear
0.076114,0.005930,2.823726,0.223823,0.213126,1.069463,0.005509,0.250736,-35.898801,1.367201,0.298113,-0.066374,-0.267257,-0.085629,0.191359,-0.157913,0.156181,-0.006707,0.053349,0.068822,-0.058764,0.007946,0.003887,0.041288,0.013152,0.014511,0.007168,0.031615,0.003658,0.008511,0.013533,0.019146,0.005159,0.019706,0.000634,-0.000000,0.004545,0.000640,0.000090,0.008978,0.000003,0.001917,-0.013397,-0.006571,-0.007796,-0.007800,-0.002640,-0.002139,0.003091,0.002148,-0.002547,0.001106,0.001664,0.000390,-0.001201,-0.000087,0.000018,0.000155,-0.000022,-0.000149,0.000018,-0.000297,-0.000003,-0.000018,-0.000024,-0.000165,-0.000016,-0.000033,0.039510,0.006555,0.333661,0.078086,0.041560,0.577583,0.003531,0.179553,3.728495,0.781526,0.764519,0.618433,0.536615,0.247249,0.388083,0.305939,0.346444,0.258966,0.238959,0.178027,0.173405,0.007388,0.004741,0.042392,0.021297,0.015386,0.007517,0.026096,0.006057,0.009763,0.013706,0.019976,0.005718,0.012382,0.037998,0.006561,0.418020,0.056291,0.040866,0.432901,0.004251,0.106638,3.212243,0.591866,0.523758,0.514910,0.438048,0.280405,0.352358,0.332433,0.277529,0.273820,0.255823,0.236912,0.227445,0.009699,0.005974,0.049074,0.018685,0.015876,0.010725,0.035472,0.007661,0.013338,0.013756,0.022588,0.007398,0.013290,fear
0.078679,0.006302,2.819490,0.247482,0.221310,1.120231,0.008114,0.293562,-34.228501,1.436932,-0.113419,-0.008620,-0.161987,-0.035824,0.076971,-0.114457,0.000835,-0.157673,-0.092790,-0.129836,-0.129871,0.008067,0.005476,0.040686,0.012452,0.010253,0.007744,0.026034,0.002749,0.006411,0.017532,0.019685,0.006756,0.021382,-0.000188,-0.000000,0.000083,0.000199,0.000015,0.002460,0.000013,0.000896,-0.006074,-0.000854,-0.000405,0.006377,0.005039,0.003531,-0.000519,-0.003729,-0.001358,0.001952,0.000887,-0.004203,-0.002508,0.000018,-0.000004,0.000155,-0.000027,0.000034,0.000010,-0.000790,0.000004,-0.000028,0.000010,0.000192,-0.000009,-0.000020,0.057160,0.007863,0.482406,0.099617,0.041796,0.732477,0.005221,0.210939,3.890180,0.878453,0.879852,0.524525,0.484534,0.343993,0.246010,0.306204,0.231769,0.266451,0.233837,0.226153,0.288733,0.008530,0.007350,0.040125,0.015752,0.011396,0.012374,0.023742,0.004203,0.011316,0.015621,0.020271,0.011870,0.014206,0.053831,0.006787,0.592698,0.062232,0.036352,0.725932,0.006544,0.142663,2.767625,0.845211,0.649426,0.478768,0.414069,0.389040,0.306864,0.307878,0.261047,0.265957,0.314397,0.287515,0.288166,0.009999,0.009878,0.047537,0.019554,0.014432,0.012156,0.027414,0.005377,0.014524,0.020472,0.019619,0.015009,0.016149,fear
0.040110,0.012082,2.654296,0.314187,0.231287,1.902307,0.053916,0.509368,-41.724220,1.050407,-0.033186,-0.045469,-0.117780,-0.092007,-0.004988,-0.044408,-0.081688,-0.080605,-0.105798,-0.079797,-0.080850,0.009383,0.003295,0.022994,0.012126,0.015813,0.005715,0.020560,0.002744,0.004609,0.007387,0.008396,0.003984,0.013859,0.000153,0.000000,-0.008184,-0.000793,0.000282,-0.003329,0.000003,-0.000080,0.070652,0.030059,0.017612,-0.012148,-0.010890,0.009723,-0.001826,0.002098,-0.005429,0.005666,0.003399,0.004716,-0.009508,0.000063,0.000016,0.000189,0.000105,0.000071,0.000073,-0.000072,-0.000055,0.000024,0.000108,0.000155,0.000057,0.000003,0.034232,0.015665,0.483280,0.106745,0.055610,0.785012,0.103126,0.204385,8.270007,0.551806,0.540219,0.379948,0.331519,0.204411,0.230560,0.197482,0.216901,0.217330,0.207392,0.219218,0.182682,0.010424,0.004687,0.024443,0.015418,0.018739,0.005187,0.022343,0.002843,0.005909,0.006874,0.007682,0.005011,0.011709,0.033842,0.013279,0.642994,0.095664,0.048486,0.725569,0.138859,0.173046,7.411021,0.577520,0.452978,0.388216,0.426705,0.266981,0.255654,0.247990,0.196877,0.216746,0.249990,0.232373,0.234055,0.012311,0.006740,0.030241,0.021629,0.022817,0.006542,0.028207,0.002555,0.007860,0.008702,0.009405,0.006673,0.012840,fear
0.100800,0.011885,2.970042,0.231164,0.227231,0.945385,0.016773,0.232517,-35.248321,1.002840,-0.578574,-0.337009,-0.438753,0.100343,-0.048502,-0.111666,-0.024137,-0.233309,-0.273164,-0.104188,-0.038836,0.011053,0.005637,0.021998,0.018349,0.013636,0.007580,0.024915,0.002631,0.007509,0.009241,0.013259,0.006959,0.016489,0.001159,-0.000000,-0.003752,0.004371,0.003210,0.026209,-0.000002,0.010358,0.548772,0.023573,-0.001580,-0.007455,0.006932,-0.014738,-0.012766,-0.006794,-0.007308,0.004544,0.001538,-0.003004,-0.000054,0.000052,-0.000256,0.000130,0.000394,0.000527,-0.000158,-0.001756,0.000034,0.000027,0.000766,-0.000066,-0.000026,-0.000373,0.046016,0.012957,0.336736,0.073309,0.039909,0.485393,0.048317,0.140489,6.044714,0.696558,0.701287,0.436815,0.445825,0.321755,0.271159,0.266799,0.203590,0.239125,0.225094,0.216426,0.301769,0.012836,0.004867,0.020559,0.019594,0.017016,0.008872,0.025478,0.003509,0.009768,0.007831,0.017887,0.008150,0.011268,0.039553,0.010885,0.419573,0.059204,0.036593,0.434551,0.067984,0.124615,4.435279,0.650795,0.588875,0.435970,0.483930,0.306962,0.325069,0.260952,0.271157,0.265880,0.243938,0.271747,0.326035,0.018970,0.006707,0.024889,0.022714,0.020025,0.015983,0.029760,0.004724,0.016257,0.010745,0.023014,0.010015,0.012576,fear
0.073301,0.009718,3.050486,0.257497,0.237585,0.842052,0.006141,0.189108,-38.170846,0.635500,-0.266383,-0.145740,-0.491867,-0.191164,-0.148814,-0.207484,-0.049423,0.150376,0.036183,0.062758,-0.080508,0.006711,0.002629,0.015380,0.005711,0.006164,0.006852,0.063067,0.003571,0.007154,0.008186,0.013254,0.009643,0.024437,-0.000775,-0.000000,0.007428,-0.004104,0.002381,-0.034508,-0.000028,-0.000392,-0.569198,-0.055197,0.016334,-0.019251,0.011029,-0.011238,-0.002510,-0.003926,-0.008908,-0.011744,0.000591,-0.002217,-0.001122,-0.000028,-0.000016,-0.000159,-0.000018,-0.000046,-0.000057,0.000017,-0.000018,-0.000034,-0.000041,-0.000164,-0.000017,0.000018,0.045566,0.010614,0.269483,0.061297,0.022280,0.540166,0.004167,0.133507,2.606459,0.661633,0.651366,0.400219,0.419422,0.302701,0.286040,0.319899,0.282022,0.354236,0.284527,0.230576,0.193866,0.011154,0.002849,0.023294,0.009644,0.006963,0.008721,0.029321,0.005782,0.007303,0.009054,0.016725,0.013232,0.011185,0.048578,0.010811,0.338343,0.055817,0.023427,0.532863,0.006166,0.128003,2.169415,0.682636,0.528241,0.414697,0.399627,0.337509,0.350734,0.340332,0.292677,0.391675,0.382501,0.234660,0.250509,0.013100,0.003871,0.023560,0.013017,0.008305,0.010378,0.025604,0.007287,0.009711,0.010453,0.015566,0.012517,0.010454,fear
0.079157,0.007696,2.992535,0.190191,0.181757,0.806861,0.017765,0.191087,-43.579322,0.858349,-0.281670,-0.227283,-0.208447,-0.052648,-0.074652,-0.168866,0.034085,-0.000384,-0.027001,-0.049331,-0.042742,0.007729,0.004705,0.016448,0.005822,0.012665,0.005367,0.054843,0.002124,0.005404,0.014779,0.010216,0.009565,0.023263,0.000999,-0.000000,-0.004010,0.004615,0.003812,0.022937,0.000010,0.007137,0.677557,0.024397,0.006922,-0.000506,0.000347,-0.000290,-0.002036,0.000932,-0.001158,0.000566,-0.003242,-0.000162,0.001566,0.000050,0.000053,0.000205,0.000339,0.000123,0.000037,-0.001182,0.000007,0.000138,0.000194,0.000211,0.000024,-0.000351,0.048472,0.011404,0.348385,0.076931,0.049122,0.587148,0.053489,0.144684,8.744450,0.761356,0.617751,0.752001,0.368458,0.376725,0.362230,0.278680,0.323820,0.277462,0.273044,0.251573,0.202496,0.009949,0.009855,0.020776,0.009256,0.016779,0.008489,0.033659,0.002784,0.006112,0.018132,0.012615,0.014940,0.011843,0.048150,0.013320,0.476251,0.070262,0.039370,0.509803,0.076449,0.137645,4.657112,0.843258,0.510412,0.600865,0.361047,0.339834,0.362361,0.288733,0.335116,0.303331,0.278152,0.290426,0.244715,0.011776,0.012635,0.026021,0.012624,0.018476,0.011340,0.032903,0.003645,0.007583,0.017852,0.017669,0.019424,0.010260,fear
0.099708,0.007564,3.065373,0.206481,0.202289,0.871490,0.009025,0.176717,-32.458735,0.906182,-0.115757,-0.107278,-0.397129,-0.050718,-0.069989,-0.181964,-0.184016,-0.179563,-0.120826,-0.018023,0.140505,0.006504,0.003507,0.017577,0.018698,0.010206,0.013198,0.074080,0.003750,0.005530,0.003636,0.007157,0.004243,0.028159,-0.005909,0.000000,0.003024,-0.002352,0.000559,-0.048064,0.000887,-0.012738,-0.001312,0.024846,0.019916,0.004216,0.018255,0.003219,-0.000126,0.002941,-0.002997,-0.001264,-0.003794,0.003175,-0.002188,-0.000048,-0.000055,-0.000421,-0.000046,-0.000073,-0.000074,0.001547,-0.000032,-0.000063,-0.000118,-0.000160,-0.000068,0.000441,0.075095,0.010866,0.248650,0.062289,0.028497,0.680873,0.007780,0.161110,2.934180,0.774543,0.868260,0.475406,0.494958,0.312125,0.284480,0.234017,0.274556,0.236159,0.315716,0.274733,0.258468,0.008848,0.006731,0.019706,0.025209,0.014716,0.017578,0.062437,0.005664,0.007489,0.003342,0.008740,0.006071,0.016135,0.086274,0.010075,0.338147,0.058446,0.028040,0.735625,0.008653,0.180089,2.318776,0.773817,0.652325,0.464059,0.501029,0.348604,0.292109,0.264208,0.313668,0.273089,0.326111,0.269648,0.273411,0.012002,0.008823,0.026615,0.023304,0.019112,0.019187,0.067857,0.007411,0.009534,0.004309,0.011005,0.007380,0.018959,fear
